"";"sitio";"id_planta";"fruto";"fecha";"muestreo";"d1";"long";"pf_fr";"ps_fr";"pf_sem";"ps_sem";"d_sem";"l_sem";"p_36h_sem";"hilera";"planta";"d2";"diam_medio";"ps_cas"
"9964";"trinidad";"8_5";4;2023-01-25;2;38,24;44,17;37,67;9,621;5,196;1,26;NA;NA;NA;NA;NA;NA;NA;NA
"9965";"trinidad";"8_5";5;2023-01-25;2;39,17;48,98;38,12;9,625;4,703;0,992;NA;NA;NA;NA;NA;NA;NA;NA
"9966";"trinidad";"8_5";6;2023-01-25;2;33,32;37,75;24,49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9967";"trinidad";"8_5";7;2023-01-25;2;38,36;47,44;36,56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9968";"trinidad";"8_5";8;2023-01-25;2;36,78;44,15;32,45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9969";"trinidad";"8_5";9;2023-01-25;2;38;43,64;34,39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9970";"trinidad";"8_5";10;2023-01-25;2;38,35;43,92;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9971";"trinidad";"8_12";1;2023-01-25;2;42;46,74;42,61;11,045;5,506;1,367;NA;NA;NA;NA;NA;NA;NA;NA
"9972";"trinidad";"8_12";2;2023-01-25;2;36,54;41,8;29,66;7,509;3,21;0,487;NA;NA;NA;NA;NA;NA;NA;NA
"9973";"trinidad";"8_12";3;2023-01-25;2;35,99;39,52;26,23;6,877;2,551;0,768;NA;NA;NA;NA;NA;NA;NA;NA
"9974";"trinidad";"8_12";4;2023-01-25;2;36,39;43,34;29,65;7,567;3,454;0,71;NA;NA;NA;NA;NA;NA;NA;NA
"9975";"trinidad";"8_12";5;2023-01-25;2;41,22;36,17;42,5;11,201;5,446;1,399;NA;NA;NA;NA;NA;NA;NA;NA
"9976";"trinidad";"8_12";6;2023-01-25;2;39,43;44,69;37,36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9977";"trinidad";"8_12";7;2023-01-25;2;36,03;42,1;32,04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9978";"trinidad";"8_12";8;2023-01-25;2;36,56;42,17;30,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9979";"trinidad";"8_12";9;2023-01-25;2;36,08;42,93;32,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9980";"trinidad";"8_12";10;2023-01-25;2;37,98;43,92;34,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9981";"trinidad";"4_10";1;2023-02-27;3;35,71;40,66;27,206;8,369;3,163;1,945;NA;NA;NA;NA;NA;NA;NA;NA
"9982";"trinidad";"4_10";2;2023-02-27;3;38,35;42,54;34,718;10,946;4,495;2,949;NA;NA;NA;NA;NA;NA;NA;NA
"9983";"trinidad";"4_10";3;2023-02-27;3;34,4;40,75;29,923;10,097;4,201;2,957;NA;NA;NA;NA;NA;NA;NA;NA
"9984";"trinidad";"4_10";4;2023-02-27;3;38,34;44,52;34,683;11,254;5,174;3,363;NA;NA;NA;NA;NA;NA;NA;NA
"9985";"trinidad";"4_10";5;2023-02-27;3;35,84;38,68;30,757;9,981;2,946;1,888;NA;NA;NA;NA;NA;NA;NA;NA
"9986";"trinidad";"4_10";6;2023-02-27;3;37,43;45,09;35,965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9987";"trinidad";"4_10";7;2023-02-27;3;35,2;36,85;25,37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9988";"trinidad";"4_10";8;2023-02-27;3;35,18;41,89;26,168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9989";"trinidad";"4_10";9;2023-02-27;3;38,94;39,14;34,499;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9990";"trinidad";"4_10";10;2023-02-27;3;34,48;44,98;24,643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9991";"trinidad";"4_18";1;2023-02-27;3;39,95;48,3;43,436;13,461;5,116;3,126;NA;NA;NA;NA;NA;NA;NA;NA
"9992";"trinidad";"4_18";2;2023-02-27;3;40,3;41,95;42,421;13,11;4,108;2,037;NA;NA;NA;NA;NA;NA;NA;NA
"9993";"trinidad";"4_18";3;2023-02-27;3;36,65;41,03;36,554;11,254;4,045;2,651;NA;NA;NA;NA;NA;NA;NA;NA
"9994";"trinidad";"4_18";4;2023-02-27;3;38,66;42,23;36,474;11,09;4,295;2,184;NA;NA;NA;NA;NA;NA;NA;NA
"9995";"trinidad";"4_18";5;2023-02-27;3;36,12;39,86;37,037;11,323;5,035;3,01;NA;NA;NA;NA;NA;NA;NA;NA
"9996";"trinidad";"4_18";6;2023-02-27;3;37,89;42,71;33,781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9997";"trinidad";"4_18";7;2023-02-27;3;36,68;46,32;35,291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9998";"trinidad";"4_18";8;2023-02-27;3;40,38;42,89;45,118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9999";"trinidad";"4_18";9;2023-02-27;3;38,37;44,65;35,187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10000";"trinidad";"4_18";10;2023-02-27;3;39,32;45,33;43,251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10001";"trinidad";"5_6";1;2023-02-27;3;36,68;42,09;36,085;11,74;3,876;1,908;NA;NA;NA;NA;NA;NA;NA;NA
"10002";"trinidad";"5_6";2;2023-02-27;3;35,54;46,72;33,652;10,513;4,15;2,41;NA;NA;NA;NA;NA;NA;NA;NA
"10003";"trinidad";"5_6";3;2023-02-27;3;36,13;40,39;36,109;11,073;4,857;2,886;NA;NA;NA;NA;NA;NA;NA;NA
"10004";"trinidad";"5_6";4;2023-02-27;3;37,12;46,05;33,549;10,545;4,511;2,957;NA;NA;NA;NA;NA;NA;NA;NA
"10005";"trinidad";"5_6";5;2023-02-27;3;39,41;46,05;41,699;13,226;5,727;3,853;NA;NA;NA;NA;NA;NA;NA;NA
"10006";"trinidad";"5_6";6;2023-02-27;3;40,04;44,9;38,074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10007";"trinidad";"5_6";7;2023-02-27;3;36,08;40,83;33,203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10008";"trinidad";"5_6";8;2023-02-27;3;35,84;43,89;34,485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10009";"trinidad";"5_6";9;2023-02-27;3;38,79;42,94;39,068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10010";"trinidad";"5_6";10;2023-02-27;3;38,64;44,64;40,06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10011";"trinidad";"5_18";1;2023-02-27;3;40,92;44,09;41,774;12,665;4,892;3,13;NA;NA;NA;NA;NA;NA;NA;NA
"10012";"trinidad";"5_18";2;2023-02-27;3;38,1;39,17;35,183;11,079;4,998;3,207;NA;NA;NA;NA;NA;NA;NA;NA
"10013";"trinidad";"5_18";3;2023-02-27;3;39,24;47,49;43,937;13,3;5,311;2,224;NA;NA;NA;NA;NA;NA;NA;NA
"10014";"trinidad";"5_18";4;2023-02-27;3;38,7;43,21;39,734;11,906;5,542;2,959;NA;NA;NA;NA;NA;NA;NA;NA
"10015";"trinidad";"5_18";5;2023-02-27;3;41,59;47,99;43,053;12,628;5,753;3,108;NA;NA;NA;NA;NA;NA;NA;NA
"10016";"trinidad";"5_18";6;2023-02-27;3;36,49;40,89;30,078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10017";"trinidad";"5_18";7;2023-02-27;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10018";"trinidad";"5_18";8;2023-02-27;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10019";"trinidad";"5_18";9;2023-02-27;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10020";"trinidad";"5_18";10;2023-02-27;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10021";"trinidad";"6_16";1;2023-02-27;3;35,73;42,52;34,035;10,291;3,09;2,194;NA;NA;NA;NA;NA;NA;NA;NA
"10022";"trinidad";"6_16";2;2023-02-27;3;37,28;41,32;35,154;10,363;3,974;2,558;NA;NA;NA;NA;NA;NA;NA;NA
"10023";"trinidad";"6_16";3;2023-02-27;3;34,97;41,32;31,592;9,861;4,061;2,418;NA;NA;NA;NA;NA;NA;NA;NA
"10024";"trinidad";"6_16";4;2023-02-27;3;38,5;42,96;37,21;11,823;5,244;3,276;NA;NA;NA;NA;NA;NA;NA;NA
"10025";"trinidad";"6_16";5;2023-02-27;3;38,1;46,13;39,333;12,709;4,587;2,944;NA;NA;NA;NA;NA;NA;NA;NA
"10026";"trinidad";"6_16";6;2023-02-27;3;36,54;46,05;37,684;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10027";"trinidad";"6_16";7;2023-02-27;3;34,57;42,09;33,501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10028";"trinidad";"6_16";8;2023-02-27;3;34,7;43,21;32,329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10029";"trinidad";"6_16";9;2023-02-27;3;34,59;48,54;31,435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10030";"trinidad";"6_16";10;2023-02-27;3;33,16;41,18;29,154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10031";"trinidad";"6_19";1;2023-02-27;3;38,65;47,45;42,111;12,665;4,93;3;NA;NA;NA;NA;NA;NA;NA;NA
"10032";"trinidad";"6_19";2;2023-02-27;3;38,63;45,87;42,143;12,772;5,091;2,979;NA;NA;NA;NA;NA;NA;NA;NA
"10033";"trinidad";"6_19";3;2023-02-27;3;39,12;45,32;41,594;13,398;5,725;3,847;NA;NA;NA;NA;NA;NA;NA;NA
"10034";"trinidad";"6_19";4;2023-02-27;3;36,5;43,88;35,584;11,149;4,212;2,388;NA;NA;NA;NA;NA;NA;NA;NA
"10035";"trinidad";"6_19";5;2023-02-27;3;38,65;40,84;32,094;8,085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10036";"trinidad";"6_19";6;2023-02-27;3;36,14;42,57;35,21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10037";"trinidad";"6_19";7;2023-02-27;3;34,22;39,18;25,755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10038";"trinidad";"6_19";8;2023-02-27;3;36,05;40,58;29,086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10039";"trinidad";"6_19";9;2023-02-27;3;37,57;44,41;33,549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10040";"trinidad";"6_19";10;2023-02-27;3;31,44;37,26;22,324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10041";"trinidad";"7_5";1;2023-02-27;3;39,07;49;45,894;13,565;5,353;3,377;NA;NA;NA;NA;NA;NA;NA;NA
"10042";"trinidad";"7_5";2;2023-02-27;3;32,35;38,49;24,561;7,279;2,818;1,584;NA;NA;NA;NA;NA;NA;NA;NA
"10043";"trinidad";"7_5";3;2023-02-27;3;39,37;44,11;40,854;12,579;5,246;3,277;NA;NA;NA;NA;NA;NA;NA;NA
"10044";"trinidad";"7_5";4;2023-02-27;3;39,48;46;36,497;10,918;4,998;3,294;NA;NA;NA;NA;NA;NA;NA;NA
"10045";"trinidad";"7_5";5;2023-02-27;3;37,37;44;36,89;11,009;5,061;3,136;NA;NA;NA;NA;NA;NA;NA;NA
"10046";"trinidad";"7_5";6;2023-02-27;3;33,39;39,02;24,358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10047";"trinidad";"7_5";7;2023-02-27;3;36,36;42,69;33,119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10048";"trinidad";"7_5";8;2023-02-27;3;38,19;44,07;37,833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10049";"trinidad";"7_5";9;2023-02-27;3;40,03;46,4;44,606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10050";"trinidad";"7_5";10;2023-02-27;3;39,93;47,06;43,514;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10051";"trinidad";"7_7";1;2023-02-27;3;39,52;43,92;36,127;10,544;4,488;2,56;NA;NA;NA;NA;NA;NA;NA;NA
"10052";"trinidad";"7_7";2;2023-02-27;3;37,1;45,31;37,342;11,504;4,58;2,665;NA;NA;NA;NA;NA;NA;NA;NA
"10053";"trinidad";"7_7";3;2023-02-27;3;35,3;43,17;32,463;9,928;4,076;2,357;NA;NA;NA;NA;NA;NA;NA;NA
"10054";"trinidad";"7_7";4;2023-02-27;3;36,05;39,98;27,541;8,65;3,316;2,173;NA;NA;NA;NA;NA;NA;NA;NA
"10055";"trinidad";"7_7";5;2023-02-27;3;41,14;45,79;39,983;12,042;4,8;2,809;NA;NA;NA;NA;NA;NA;NA;NA
"10056";"trinidad";"7_7";6;2023-02-27;3;38,13;43,04;35,572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10057";"trinidad";"7_7";7;2023-02-27;3;33,72;43;29,357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10058";"trinidad";"7_7";8;2023-02-27;3;34,42;37,12;25,818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10059";"trinidad";"7_7";9;2023-02-27;3;36,05;38,81;29,394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10060";"trinidad";"7_7";10;2023-02-27;3;37,53;46,99;34,685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10061";"trinidad";"8_5";1;2023-02-27;3;41,09;47,71;44,263;13,378;6,24;3,926;NA;NA;NA;NA;NA;NA;NA;NA
"10062";"trinidad";"8_5";2;2023-02-27;3;40,2;47,79;42,427;12,72;5,284;3,436;NA;NA;NA;NA;NA;NA;NA;NA
"10063";"trinidad";"8_5";3;2023-02-27;3;41,91;46,31;43,374;13,229;5,205;3,238;NA;NA;NA;NA;NA;NA;NA;NA
"10064";"trinidad";"8_5";4;2023-02-27;3;37,89;40,14;32,047;10,023;5,108;3,187;NA;NA;NA;NA;NA;NA;NA;NA
"10065";"trinidad";"8_5";5;2023-02-27;3;40,64;44,47;41,06;12,913;5,861;3,849;NA;NA;NA;NA;NA;NA;NA;NA
"10066";"trinidad";"8_5";6;2023-02-27;3;3,07;46,86;33,733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10067";"trinidad";"8_5";7;2023-02-27;3;37,61;46,33;33,251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10068";"trinidad";"8_5";8;2023-02-27;3;37,87;45,04;33,739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10069";"trinidad";"8_5";9;2023-02-27;3;38,12;45,32;31,781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10070";"trinidad";"8_5";10;2023-02-27;3;38,13;39,88;35,353;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10071";"trinidad";"8_12";1;2023-02-27;3;41,22;44,69;41,699;12,34;4,205;2,48;NA;NA;NA;NA;NA;NA;NA;NA
"10072";"trinidad";"8_12";2;2023-02-27;3;40,25;44,56;36,324;10,572;3,533;2,34;NA;NA;NA;NA;NA;NA;NA;NA
"10073";"trinidad";"8_12";3;2023-02-27;3;39,96;42,13;36,915;10,96;4,521;2,842;NA;NA;NA;NA;NA;NA;NA;NA
"10074";"trinidad";"8_12";4;2023-02-27;3;39,75;43,68;36,453;10,701;5,152;2,786;NA;NA;NA;NA;NA;NA;NA;NA
"10075";"trinidad";"8_12";5;2023-02-27;3;42,25;46,35;43,194;12,5;5,791;3,454;NA;NA;NA;NA;NA;NA;NA;NA
"10076";"trinidad";"8_12";6;2023-02-27;3;41,11;45,04;40,31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10077";"trinidad";"8_12";7;2023-02-27;3;38,81;43,67;31,414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10078";"trinidad";"8_12";8;2023-02-27;3;37,6;38,89;30,258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10079";"trinidad";"8_12";9;2023-02-27;3;37,78;47,01;33,293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10080";"trinidad";"8_12";10;2023-02-27;3;38,47;40,7;32,467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10081";"trinidad";"4_10";1;2023-03-30;4;29,56;38,57;41,704;6,009;5,724;4,393;NA;NA;NA;NA;NA;NA;NA;NA
"10082";"trinidad";"4_10";2;2023-03-30;4;27,02;33,09;24,364;4,008;3,746;2,778;NA;NA;NA;NA;NA;NA;NA;NA
"10083";"trinidad";"4_10";3;2023-03-30;4;31,73;38,13;46,114;6,159;6,764;5,211;NA;NA;NA;NA;NA;NA;NA;NA
"10084";"trinidad";"4_10";4;2023-03-30;4;27,4;35,02;33,759;4,86;4,464;3,59;NA;NA;NA;NA;NA;NA;NA;NA
"10085";"trinidad";"4_10";5;2023-03-30;4;32,48;38,65;45,545;5,59;6,683;5,085;NA;NA;NA;NA;NA;NA;NA;NA
"10086";"trinidad";"4_10";6;2023-03-30;4;NA;NA;44,944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10087";"trinidad";"4_10";7;2023-03-30;4;NA;NA;20,251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10088";"trinidad";"4_10";8;2023-03-30;4;NA;NA;25,35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10089";"trinidad";"4_10";9;2023-03-30;4;NA;NA;37,412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10090";"trinidad";"4_10";10;2023-03-30;4;NA;NA;16,213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10091";"trinidad";"4_18";1;2023-03-30;4;33,5;34,46;30,713;5,879;6,539;5,055;NA;NA;NA;NA;NA;NA;NA;NA
"10092";"trinidad";"4_18";2;2023-03-30;4;34,6;37,15;44,614;5,825;7,077;5,355;NA;NA;NA;NA;NA;NA;NA;NA
"10093";"trinidad";"4_18";3;2023-03-30;4;33,42;39,46;34,57;6,644;6,661;5,299;NA;NA;NA;NA;NA;NA;NA;NA
"10094";"trinidad";"4_18";4;2023-03-30;4;33,48;38,62;46,378;6,616;7,061;5,332;NA;NA;NA;NA;NA;NA;NA;NA
"10095";"trinidad";"4_18";5;2023-03-30;4;32,11;35,62;31,665;4,842;4,409;2,845;NA;NA;NA;NA;NA;NA;NA;NA
"10096";"trinidad";"4_18";6;2023-03-30;4;NA;NA;43,077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10097";"trinidad";"4_18";7;2023-03-30;4;NA;NA;47,915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10098";"trinidad";"4_18";8;2023-03-30;4;NA;NA;38,274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10099";"trinidad";"4_18";9;2023-03-30;4;NA;NA;39,947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10100";"trinidad";"4_18";10;2023-03-30;4;NA;NA;23,058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10101";"trinidad";"5_6";1;2023-03-30;4;30,07;36,51;32,261;4,942;4,424;3,316;NA;NA;NA;NA;NA;NA;NA;NA
"10102";"trinidad";"5_6";2;2023-03-30;4;30,29;37,58;34,868;4,92;5,011;3,744;NA;NA;NA;NA;NA;NA;NA;NA
"10103";"trinidad";"5_6";3;2023-03-30;4;31,82;35,53;18,12;4,641;4,387;3,722;NA;NA;NA;NA;NA;NA;NA;NA
"10104";"trinidad";"5_6";4;2023-03-30;4;28,34;35,21;17,489;3,554;2,712;2,063;NA;NA;NA;NA;NA;NA;NA;NA
"10105";"trinidad";"5_6";5;2023-03-30;4;28,78;36,29;29,717;4,655;4,527;3,358;NA;NA;NA;NA;NA;NA;NA;NA
"10106";"trinidad";"5_6";6;2023-03-30;4;NA;NA;30,508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10107";"trinidad";"5_6";7;2023-03-30;4;NA;NA;11,723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10108";"trinidad";"5_6";8;2023-03-30;4;NA;NA;41,465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10109";"trinidad";"5_6";9;2023-03-30;4;NA;NA;34,311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10110";"trinidad";"5_6";10;2023-03-30;4;NA;NA;26,285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10111";"trinidad";"5_18";1;2023-03-30;4;34,4;34,92;46,242;6,268;7,266;5,462;NA;NA;NA;NA;NA;NA;NA;NA
"10112";"trinidad";"5_18";2;2023-03-30;4;32,16;33;26,054;4,543;5,812;4,494;NA;NA;NA;NA;NA;NA;NA;NA
"10113";"trinidad";"5_18";3;2023-03-30;4;33,28;35,58;44,505;5,96;6,843;5,199;NA;NA;NA;NA;NA;NA;NA;NA
"10114";"trinidad";"5_18";4;2023-03-30;4;34,49;33,84;42,307;5,849;6,253;4,678;NA;NA;NA;NA;NA;NA;NA;NA
"10115";"trinidad";"5_18";5;2023-03-30;4;31,91;35,53;37,757;5,833;6,211;4,707;NA;NA;NA;NA;NA;NA;NA;NA
"10116";"trinidad";"5_18";6;2023-03-30;4;NA;NA;18,774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10117";"trinidad";"5_18";7;2023-03-30;4;NA;NA;42,81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10118";"trinidad";"5_18";8;2023-03-30;4;NA;NA;36,444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10119";"trinidad";"5_18";9;2023-03-30;4;NA;NA;45,456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10120";"trinidad";"5_18";10;2023-03-30;4;NA;NA;39,931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10121";"trinidad";"6_16";1;2023-03-30;4;28,57;35,1;28,063;4,585;4,653;3,505;NA;NA;NA;NA;NA;NA;NA;NA
"10122";"trinidad";"6_16";2;2023-03-30;4;28,54;32,9;25,091;4,439;4,351;3,301;NA;NA;NA;NA;NA;NA;NA;NA
"10123";"trinidad";"6_16";3;2023-03-30;4;32,49;38,44;36,056;5,274;6,016;4,548;NA;NA;NA;NA;NA;NA;NA;NA
"10124";"trinidad";"6_16";4;2023-03-30;4;28,83;34,55;30,566;4,816;5,291;4,217;NA;NA;NA;NA;NA;NA;NA;NA
"10125";"trinidad";"6_16";5;2023-03-30;4;31,83;34,35;42,161;5,97;5,448;4,142;NA;NA;NA;NA;NA;NA;NA;NA
"10126";"trinidad";"6_16";6;2023-03-30;4;NA;NA;40,057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10127";"trinidad";"6_16";7;2023-03-30;4;NA;NA;38,36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10128";"trinidad";"6_16";8;2023-03-30;4;NA;NA;31,366;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10129";"trinidad";"6_16";9;2023-03-30;4;NA;NA;42,001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10130";"trinidad";"6_16";10;2023-03-30;4;NA;NA;19,475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10131";"trinidad";"6_19";1;2023-03-30;4;30,74;34,73;36,082;5,21;5,446;4,165;NA;NA;NA;NA;NA;NA;NA;NA
"10132";"trinidad";"6_19";2;2023-03-30;4;30,55;33,38;27,989;4,303;4,857;3,518;NA;NA;NA;NA;NA;NA;NA;NA
"10133";"trinidad";"6_19";3;2023-03-30;4;29,02;33,64;31,252;4,421;4,185;3,212;NA;NA;NA;NA;NA;NA;NA;NA
"10134";"trinidad";"6_19";4;2023-03-30;4;27,11;30,56;24,678;3,792;3,814;2,899;NA;NA;NA;NA;NA;NA;NA;NA
"10135";"trinidad";"6_19";5;2023-03-30;4;33,87;33,52;36,208;5,384;6,135;4,586;NA;NA;NA;NA;NA;NA;NA;NA
"10136";"trinidad";"6_19";6;2023-03-30;4;NA;NA;26,771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10137";"trinidad";"6_19";7;2023-03-30;4;NA;NA;34,31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10138";"trinidad";"6_19";8;2023-03-30;4;NA;NA;25,614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10139";"trinidad";"6_19";9;2023-03-30;4;NA;NA;22,956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10140";"trinidad";"6_19";10;2023-03-30;4;NA;NA;17,211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10141";"trinidad";"7_5";1;2023-03-30;4;29,9;38,28;44,218;5,765;5,804;4,305;NA;NA;NA;NA;NA;NA;NA;NA
"10142";"trinidad";"7_5";2;2023-03-30;4;29,91;37,06;27,361;5,132;5,278;4,052;NA;NA;NA;NA;NA;NA;NA;NA
"10143";"trinidad";"7_5";3;2023-03-30;4;33,42;39,11;36,871;5,599;5,969;4,535;NA;NA;NA;NA;NA;NA;NA;NA
"10144";"trinidad";"7_5";4;2023-03-30;4;31,85;37,37;36,207;5,429;6,163;4,612;NA;NA;NA;NA;NA;NA;NA;NA
"10145";"trinidad";"7_5";5;2023-03-30;4;31,75;36,23;31,174;5,429;6,014;4,514;NA;NA;NA;NA;NA;NA;NA;NA
"10146";"trinidad";"7_5";6;2023-03-30;4;NA;NA;38,445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10147";"trinidad";"7_5";7;2023-03-30;4;NA;NA;30,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10148";"trinidad";"7_5";8;2023-03-30;4;NA;NA;36,185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10149";"trinidad";"7_5";9;2023-03-30;4;NA;NA;38,859;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10150";"trinidad";"7_5";10;2023-03-30;4;NA;NA;31,633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10151";"trinidad";"7_7";1;2023-03-30;4;31,58;39,7;35,973;5,083;5,198;3,673;NA;NA;NA;NA;NA;NA;NA;NA
"10152";"trinidad";"7_7";2;2023-03-30;4;31,76;37,46;37,648;5,641;6,18;4,695;NA;NA;NA;NA;NA;NA;NA;NA
"10153";"trinidad";"7_7";3;2023-03-30;4;28,96;34,09;28,957;4,377;3,971;2,8;NA;NA;NA;NA;NA;NA;NA;NA
"10154";"trinidad";"7_7";4;2023-03-30;4;29,47;36,43;31,349;4,655;4,484;3,253;NA;NA;NA;NA;NA;NA;NA;NA
"10155";"trinidad";"7_7";5;2023-03-30;4;30,73;36,11;26,913;5,281;4,703;3,504;NA;NA;NA;NA;NA;NA;NA;NA
